feature,coefficients/importance
categorical_transformer__HouseStyle_2.5Fin,2.759902043106128e-05
categorical_transformer__HouseStyle_2.5Unf,1.6901926018126606e-05
categorical_transformer__HouseStyle_2Story,0.00014955418023307468
categorical_transformer__HouseStyle_SFoyer,5.586009768856387e-06
categorical_transformer__HouseStyle_SLvl,0.0001184049602451293
categorical_transformer__RoofStyle_Flat,6.175419889008685e-05
categorical_transformer__RoofStyle_Gable,0.00036132058109802657
categorical_transformer__RoofStyle_Gambrel,8.144945978587548e-05
categorical_transformer__RoofStyle_Hip,0.000399320750666367
categorical_transformer__RoofStyle_Mansard,2.8151885448201385e-06
categorical_transformer__RoofStyle_Shed,3.670943872969206e-05
categorical_transformer__RoofMatl_ClyTile,4.844289694956058e-05
categorical_transformer__RoofMatl_CompShg,5.017736857444095e-05
categorical_transformer__RoofMatl_Metal,3.693776387614236e-06
categorical_transformer__RoofMatl_Roll,3.6061052801221115e-07
categorical_transformer__RoofMatl_Tar&Grv,5.570612609608942e-05
categorical_transformer__RoofMatl_WdShake,2.3969833824029606e-07
categorical_transformer__RoofMatl_WdShngl,1.9406386521737334e-06
categorical_transformer__Exterior1st_AsbShng,6.2353687747699556e-06
categorical_transformer__Exterior1st_AsphShn,1.4366272538925417e-06
categorical_transformer__Exterior1st_BrkComm,1.0101475829069843e-05
categorical_transformer__Exterior1st_BrkFace,0.00016115950496041825
categorical_transformer__Exterior1st_CBlock,2.9759952070530557e-07
categorical_transformer__Exterior1st_CemntBd,0.00033917684081570293
categorical_transformer__Exterior1st_HdBoard,0.0005697060754788569
categorical_transformer__Exterior1st_MetalSd,0.0003794142505823064
categorical_transformer__Exterior1st_Plywood,5.181268437895853e-05
categorical_transformer__Exterior1st_Stone,1.9678458008165827e-06
categorical_transformer__Exterior1st_Stucco,2.8900505630685187e-05
categorical_transformer__Exterior1st_VinylSd,0.00041897970254091795
categorical_transformer__Exterior1st_Wd Sdng,0.0008994805162646173
categorical_transformer__Exterior1st_WdShing,2.9568954510400904e-05
categorical_transformer__Exterior2nd_AsbShng,6.679353798939115e-06
categorical_transformer__Exterior2nd_AsphShn,8.753756867031867e-06
categorical_transformer__Exterior2nd_Brk Cmn,6.962014059501786e-06
categorical_transformer__Exterior2nd_BrkFace,5.148875209608464e-05
categorical_transformer__Exterior2nd_CBlock,2.5602986848990923e-08
