feature,coefficients/importance
categorical_transformer__RoofMatl_Roll,0.0
categorical_transformer__RoofMatl_Tar&Grv,9.819285854112816e-05
categorical_transformer__RoofMatl_WdShake,0.0
categorical_transformer__RoofMatl_WdShngl,3.3038957777909627e-05
categorical_transformer__Exterior1st_AsbShng,0.0001435347499598076
categorical_transformer__Exterior1st_AsphShn,0.0
categorical_transformer__Exterior1st_BrkComm,4.391253585932643e-06
categorical_transformer__Exterior1st_BrkFace,0.000664304672852029
categorical_transformer__Exterior1st_CBlock,0.0
categorical_transformer__Exterior1st_CemntBd,0.0
categorical_transformer__Exterior1st_HdBoard,7.651913403680702e-05
categorical_transformer__Exterior1st_MetalSd,0.0
categorical_transformer__Exterior1st_Plywood,0.0
categorical_transformer__Exterior1st_Stone,0.0
categorical_transformer__Exterior1st_Stucco,0.0
categorical_transformer__Exterior1st_VinylSd,0.0007038465332505947
categorical_transformer__Exterior1st_Wd Sdng,0.0
categorical_transformer__Exterior1st_WdShing,0.0
categorical_transformer__Exterior2nd_AsbShng,2.7290756478237065e-05
categorical_transformer__Exterior2nd_AsphShn,0.0
categorical_transformer__Exterior2nd_Brk Cmn,0.0
categorical_transformer__Exterior2nd_BrkFace,4.7664945592572146e-06
categorical_transformer__Exterior2nd_CBlock,0.0
categorical_transformer__Exterior2nd_CmentBd,0.0
categorical_transformer__Exterior2nd_HdBoard,0.0
categorical_transformer__Exterior2nd_ImStucc,6.998289440447668e-05
categorical_transformer__Exterior2nd_MetalSd,0.0
categorical_transformer__Exterior2nd_Other,0.0
categorical_transformer__Exterior2nd_Plywood,0.0
categorical_transformer__Exterior2nd_Stone,0.0
categorical_transformer__Exterior2nd_Stucco,0.0
categorical_transformer__Exterior2nd_VinylSd,0.0
categorical_transformer__Exterior2nd_Wd Sdng,0.0
categorical_transformer__Exterior2nd_Wd Shng,0.0
categorical_transformer__MasVnrType_BrkCmn,0.0
categorical_transformer__MasVnrType_BrkFace,0.0
categorical_transformer__MasVnrType_N/A,0.0
categorical_transformer__MasVnrType_Stone,0.0
categorical_transformer__ExterQual_Ex,0.0002725935894527203
categorical_transformer__ExterQual_Fa,0.0
categorical_transformer__ExterQual_Gd,3.0135996878908884e-05
categorical_transformer__ExterQual_TA,5.239343117772366e-07
categorical_transformer__ExterCond_Ex,0.0
categorical_transformer__ExterCond_Fa,0.0
categorical_transformer__ExterCond_Gd,9.455967019185094e-07
categorical_transformer__ExterCond_Po,0.0
categorical_transformer__ExterCond_TA,0.0
categorical_transformer__Foundation_BrkTil,0.0
categorical_transformer__Foundation_CBlock,0.0
categorical_transformer__Foundation_PConc,6.936354022584505e-05
categorical_transformer__Foundation_Slab,0.0
categorical_transformer__Foundation_Stone,0.0
categorical_transformer__Foundation_Wood,0.0
categorical_transformer__BsmtQual_Ex,0.020921102116522663
categorical_transformer__BsmtQual_Fa,0.0
categorical_transformer__BsmtQual_Gd,0.004838727649176518
categorical_transformer__BsmtQual_N/A,0.0
categorical_transformer__BsmtQual_TA,3.9156543178545905e-07
categorical_transformer__BsmtCond_Fa,9.460682717989622e-05
categorical_transformer__BsmtCond_Gd,0.0
categorical_transformer__BsmtCond_N/A,0.0
categorical_transformer__BsmtCond_Po,0.0
categorical_transformer__BsmtCond_TA,0.0
categorical_transformer__BsmtExposure_Av,0.0
categorical_transformer__BsmtExposure_Gd,0.0030693910773874618
categorical_transformer__BsmtExposure_Mn,1.209072792747207e-05
categorical_transformer__BsmtExposure_N/A,0.0
categorical_transformer__BsmtExposure_No,0.0005221281897112981
categorical_transformer__BsmtFinType1_ALQ,0.0
categorical_transformer__BsmtFinType1_BLQ,0.0
categorical_transformer__BsmtFinType1_GLQ,0.0033709230364758268
categorical_transformer__BsmtFinType1_LwQ,0.0
categorical_transformer__BsmtFinType1_N/A,0.0
categorical_transformer__BsmtFinType1_Rec,0.0
categorical_transformer__BsmtFinType1_Unf,0.0
categorical_transformer__BsmtFinType2_ALQ,2.7405641155499074e-05
categorical_transformer__BsmtFinType2_BLQ,0.0
categorical_transformer__BsmtFinType2_GLQ,0.0
categorical_transformer__BsmtFinType2_LwQ,0.0
categorical_transformer__BsmtFinType2_N/A,0.0
categorical_transformer__BsmtFinType2_Rec,0.0
categorical_transformer__BsmtFinType2_Unf,2.218881134748379e-05
categorical_transformer__Heating_Floor,0.0
categorical_transformer__Heating_GasA,6.871783738409266e-05
categorical_transformer__Heating_GasW,0.0
categorical_transformer__Heating_Grav,0.0
categorical_transformer__Heating_OthW,9.256666580657897e-05
categorical_transformer__Heating_Wall,0.0
categorical_transformer__HeatingQC_Ex,0.0
categorical_transformer__HeatingQC_Fa,7.062073164590658e-05
categorical_transformer__HeatingQC_Gd,0.0
categorical_transformer__HeatingQC_TA,1.6972631928251205e-05
categorical_transformer__CentralAir_N,0.0003155678311657764
categorical_transformer__CentralAir_Y,0.0017728170656696191
categorical_transformer__Electrical_FuseA,1.3268019121120687e-06
categorical_transformer__Electrical_FuseF,0.0
categorical_transformer__Electrical_FuseP,0.0
categorical_transformer__Electrical_Mix,0.0
categorical_transformer__Electrical_SBrkr,0.0
categorical_transformer__KitchenQual_Ex,0.0034789493041011968
categorical_transformer__KitchenQual_Fa,0.0
categorical_transformer__KitchenQual_Gd,0.0016532738767729733
categorical_transformer__KitchenQual_TA,0.004576880388746612
categorical_transformer__Functional_Maj1,0.0
categorical_transformer__Functional_Maj2,0.0
categorical_transformer__Functional_Min1,0.0
categorical_transformer__Functional_Min2,0.0
categorical_transformer__Functional_Mod,0.0
categorical_transformer__Functional_Sev,5.348022924900357e-05
categorical_transformer__Functional_Typ,0.0006861284619628271
categorical_transformer__FireplaceQu_Ex,3.529289518761341e-05
categorical_transformer__FireplaceQu_Fa,0.0
categorical_transformer__FireplaceQu_Gd,0.0
categorical_transformer__FireplaceQu_N/A,0.007739797194852512
categorical_transformer__FireplaceQu_Po,0.0
categorical_transformer__FireplaceQu_TA,0.0
categorical_transformer__GarageType_2Types,0.0
categorical_transformer__GarageType_Attchd,0.005833318920315879
categorical_transformer__GarageType_Basment,0.0
categorical_transformer__GarageType_BuiltIn,1.934005811283748e-06
categorical_transformer__GarageType_CarPort,0.0
categorical_transformer__GarageType_Detchd,0.0
categorical_transformer__GarageType_N/A,0.0
categorical_transformer__GarageFinish_Fin,0.0
categorical_transformer__GarageFinish_N/A,0.0
categorical_transformer__GarageFinish_RFn,0.00019076225298031636
categorical_transformer__GarageFinish_Unf,0.0011160198725683396
categorical_transformer__GarageQual_Ex,0.0
categorical_transformer__GarageQual_Fa,0.0
categorical_transformer__GarageQual_Gd,0.0
categorical_transformer__GarageQual_N/A,0.0
categorical_transformer__GarageQual_Po,0.0
categorical_transformer__GarageQual_TA,0.00013237613114849513
categorical_transformer__GarageCond_Ex,0.0
categorical_transformer__GarageCond_Fa,0.0
categorical_transformer__GarageCond_Gd,0.0
categorical_transformer__GarageCond_N/A,2.1866925409035203e-05
categorical_transformer__GarageCond_Po,0.0
categorical_transformer__GarageCond_TA,0.0
categorical_transformer__PavedDrive_N,0.0
categorical_transformer__PavedDrive_P,0.0
categorical_transformer__PavedDrive_Y,0.0
categorical_transformer__PoolQC_Ex,0.0
categorical_transformer__PoolQC_Fa,0.0
categorical_transformer__PoolQC_Gd,0.0
categorical_transformer__PoolQC_N/A,0.0002759794009937268
categorical_transformer__Fence_GdPrv,0.0
categorical_transformer__Fence_GdWo,0.0
categorical_transformer__Fence_MnPrv,0.0
categorical_transformer__Fence_MnWw,0.0
categorical_transformer__Fence_N/A,0.0
categorical_transformer__MiscFeature_Gar2,0.0
categorical_transformer__MiscFeature_N/A,0.0
categorical_transformer__MiscFeature_Othr,0.0
categorical_transformer__MiscFeature_Shed,0.0
categorical_transformer__MiscFeature_TenC,0.0
categorical_transformer__SaleType_COD,0.0
categorical_transformer__SaleType_CWD,0.0
categorical_transformer__SaleType_Con,0.0
categorical_transformer__SaleType_ConLD,0.0
categorical_transformer__SaleType_ConLI,0.0
categorical_transformer__SaleType_ConLw,0.0
categorical_transformer__SaleType_New,0.004713554947419518
categorical_transformer__SaleType_Oth,0.0
categorical_transformer__SaleType_WD,0.0
categorical_transformer__SaleCondition_Abnorml,0.0007316580121006302
categorical_transformer__SaleCondition_AdjLand,0.0
categorical_transformer__SaleCondition_Alloca,2.395090896595349e-05
categorical_transformer__SaleCondition_Family,0.00014373400403025764
categorical_transformer__SaleCondition_Normal,4.4815081060494685e-05
categorical_transformer__SaleCondition_Partial,0.0
